file,time,date,processed_time
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_152219.wav_clicks.jld2,2020-05-17T15:22:19.0,2020-05-17,2020-05-26T22:21:43.841
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_153219.wav_clicks.jld2,2020-05-17T15:32:19.0,2020-05-17,2020-05-26T22:21:45.202
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_154219.wav_clicks.jld2,2020-05-17T15:42:19.0,2020-05-17,2020-05-26T22:22:04.929
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_155219.wav_clicks.jld2,2020-05-17T15:52:19.0,2020-05-17,2020-05-26T22:22:06.433
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_160219.wav_clicks.jld2,2020-05-17T16:02:19.0,2020-05-17,2020-05-26T22:22:26.362
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_161219.wav_clicks.jld2,2020-05-17T16:12:19.0,2020-05-17,2020-05-26T22:22:26.417
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_162219.wav_clicks.jld2,2020-05-17T16:22:19.0,2020-05-17,2020-05-26T22:22:46.928
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_163219.wav_clicks.jld2,2020-05-17T16:32:19.0,2020-05-17,2020-05-26T22:22:46.472
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_164219.wav_clicks.jld2,2020-05-17T16:42:19.0,2020-05-17,2020-05-26T22:23:12.087
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_165219.wav_clicks.jld2,2020-05-17T16:52:19.0,2020-05-17,2020-05-26T22:23:11.667
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_170219.wav_clicks.jld2,2020-05-17T17:02:19.0,2020-05-17,2020-05-26T22:23:34.746
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_171219.wav_clicks.jld2,2020-05-17T17:12:19.0,2020-05-17,2020-05-26T22:23:34.194
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_172219.wav_clicks.jld2,2020-05-17T17:22:19.0,2020-05-17,2020-05-26T22:23:56.899
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_173219.wav_clicks.jld2,2020-05-17T17:32:19.0,2020-05-17,2020-05-26T22:23:57.211
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_174219.wav_clicks.jld2,2020-05-17T17:42:19.0,2020-05-17,2020-05-26T22:24:18.771
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_175219.wav_clicks.jld2,2020-05-17T17:52:19.0,2020-05-17,2020-05-26T22:24:19.026
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_180219.wav_clicks.jld2,2020-05-17T18:02:19.0,2020-05-17,2020-05-26T22:24:40.45
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_181219.wav_clicks.jld2,2020-05-17T18:12:19.0,2020-05-17,2020-05-26T22:24:39.774
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_182219.wav_clicks.jld2,2020-05-17T18:22:19.0,2020-05-17,2020-05-26T22:25:00.106
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_183219.wav_clicks.jld2,2020-05-17T18:32:19.0,2020-05-17,2020-05-26T22:25:01.548
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_184219.wav_clicks.jld2,2020-05-17T18:42:19.0,2020-05-17,2020-05-26T22:25:21.138
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_185219.wav_clicks.jld2,2020-05-17T18:52:19.0,2020-05-17,2020-05-26T22:25:22.293
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_190219.wav_clicks.jld2,2020-05-17T19:02:19.0,2020-05-17,2020-05-26T22:25:41.36
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_191219.wav_clicks.jld2,2020-05-17T19:12:19.0,2020-05-17,2020-05-26T22:25:42.905
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_192219.wav_clicks.jld2,2020-05-17T19:22:19.0,2020-05-17,2020-05-26T22:26:03.387
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_193219.wav_clicks.jld2,2020-05-17T19:32:19.0,2020-05-17,2020-05-26T22:26:03.45
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_194219.wav_clicks.jld2,2020-05-17T19:42:19.0,2020-05-17,2020-05-26T22:26:23.818
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_195219.wav_clicks.jld2,2020-05-17T19:52:19.0,2020-05-17,2020-05-26T22:26:24.072
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_200219.wav_clicks.jld2,2020-05-17T20:02:19.0,2020-05-17,2020-05-26T22:26:45.59
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_201219.wav_clicks.jld2,2020-05-17T20:12:19.0,2020-05-17,2020-05-26T22:26:45.697
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_202219.wav_clicks.jld2,2020-05-17T20:22:19.0,2020-05-17,2020-05-26T22:27:05.408
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_203219.wav_clicks.jld2,2020-05-17T20:32:19.0,2020-05-17,2020-05-26T22:27:06.052
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_204219.wav_clicks.jld2,2020-05-17T20:42:19.0,2020-05-17,2020-05-26T22:27:26.077
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_205219.wav_clicks.jld2,2020-05-17T20:52:19.0,2020-05-17,2020-05-26T22:27:28.27
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_210219.wav_clicks.jld2,2020-05-17T21:02:19.0,2020-05-17,2020-05-26T22:27:46.762
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_211219.wav_clicks.jld2,2020-05-17T21:12:19.0,2020-05-17,2020-05-26T22:27:48.39
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_212219.wav_clicks.jld2,2020-05-17T21:22:19.0,2020-05-17,2020-05-26T22:28:08.563
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_213219.wav_clicks.jld2,2020-05-17T21:32:19.0,2020-05-17,2020-05-26T22:28:10.938
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_214219.wav_clicks.jld2,2020-05-17T21:42:19.0,2020-05-17,2020-05-26T22:28:29.39
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_215219.wav_clicks.jld2,2020-05-17T21:52:19.0,2020-05-17,2020-05-26T22:28:31.629
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_220219.wav_clicks.jld2,2020-05-17T22:02:19.0,2020-05-17,2020-05-26T22:28:50.511
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_221219.wav_clicks.jld2,2020-05-17T22:12:19.0,2020-05-17,2020-05-26T22:28:52.348
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_222219.wav_clicks.jld2,2020-05-17T22:22:19.0,2020-05-17,2020-05-26T22:29:11.975
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_223219.wav_clicks.jld2,2020-05-17T22:32:19.0,2020-05-17,2020-05-26T22:29:13.461
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_224219.wav_clicks.jld2,2020-05-17T22:42:19.0,2020-05-17,2020-05-26T22:29:31.877
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_225219.wav_clicks.jld2,2020-05-17T22:52:19.0,2020-05-17,2020-05-26T22:29:34.397
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_230219.wav_clicks.jld2,2020-05-17T23:02:19.0,2020-05-17,2020-05-26T22:29:53.208
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_231219.wav_clicks.jld2,2020-05-17T23:12:19.0,2020-05-17,2020-05-26T22:29:55.275
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_232219.wav_clicks.jld2,2020-05-17T23:22:19.0,2020-05-17,2020-05-26T22:30:14.043
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_233219.wav_clicks.jld2,2020-05-17T23:32:19.0,2020-05-17,2020-05-26T22:30:15.481
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_234219.wav_clicks.jld2,2020-05-17T23:42:19.0,2020-05-17,2020-05-26T22:30:34.698
X:\OdontoceteClicks\clicks\2020\05\MARS_20200517_235219.wav_clicks.jld2,2020-05-17T23:52:19.0,2020-05-17,2020-05-26T22:30:35.946
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_000219.wav_clicks.jld2,2020-05-18T00:02:19.0,2020-05-18,2020-05-26T22:30:55.248
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_001219.wav_clicks.jld2,2020-05-18T00:12:19.0,2020-05-18,2020-05-26T22:30:56.027
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_002219.wav_clicks.jld2,2020-05-18T00:22:19.0,2020-05-18,2020-05-26T22:31:16.737
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_003219.wav_clicks.jld2,2020-05-18T00:32:19.0,2020-05-18,2020-05-26T22:31:17.279
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_004219.wav_clicks.jld2,2020-05-18T00:42:19.0,2020-05-18,2020-05-26T22:31:38.36
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_005219.wav_clicks.jld2,2020-05-18T00:52:19.0,2020-05-18,2020-05-26T22:31:38.256
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_010219.wav_clicks.jld2,2020-05-18T01:02:19.0,2020-05-18,2020-05-26T22:31:58.794
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_011219.wav_clicks.jld2,2020-05-18T01:12:19.0,2020-05-18,2020-05-26T22:31:57.701
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_012219.wav_clicks.jld2,2020-05-18T01:22:19.0,2020-05-18,2020-05-26T22:32:19.788
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_013219.wav_clicks.jld2,2020-05-18T01:32:19.0,2020-05-18,2020-05-26T22:32:19.183
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_014219.wav_clicks.jld2,2020-05-18T01:42:19.0,2020-05-18,2020-05-26T22:32:40.176
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_015219.wav_clicks.jld2,2020-05-18T01:52:19.0,2020-05-18,2020-05-26T22:32:42.061
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_020219.wav_clicks.jld2,2020-05-18T02:02:19.0,2020-05-18,2020-05-26T22:33:02.453
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_021219.wav_clicks.jld2,2020-05-18T02:12:19.0,2020-05-18,2020-05-26T22:33:03.945
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_022219.wav_clicks.jld2,2020-05-18T02:22:19.0,2020-05-18,2020-05-26T22:33:24.816
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_023219.wav_clicks.jld2,2020-05-18T02:32:19.0,2020-05-18,2020-05-26T22:33:27.226
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_024219.wav_clicks.jld2,2020-05-18T02:42:19.0,2020-05-18,2020-05-26T22:33:46.964
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_025219.wav_clicks.jld2,2020-05-18T02:52:19.0,2020-05-18,2020-05-26T22:33:49.297
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_030219.wav_clicks.jld2,2020-05-18T03:02:19.0,2020-05-18,2020-05-26T22:34:06.949
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_031219.wav_clicks.jld2,2020-05-18T03:12:19.0,2020-05-18,2020-05-26T22:34:08.841
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_032219.wav_clicks.jld2,2020-05-18T03:22:19.0,2020-05-18,2020-05-26T22:34:27.19
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_033219.wav_clicks.jld2,2020-05-18T03:32:19.0,2020-05-18,2020-05-26T22:34:28.517
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_034219.wav_clicks.jld2,2020-05-18T03:42:19.0,2020-05-18,2020-05-26T22:34:46.529
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_035219.wav_clicks.jld2,2020-05-18T03:52:19.0,2020-05-18,2020-05-26T22:34:49.147
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_040219.wav_clicks.jld2,2020-05-18T04:02:19.0,2020-05-18,2020-05-26T22:35:07.079
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_041219.wav_clicks.jld2,2020-05-18T04:12:19.0,2020-05-18,2020-05-26T22:35:09.406
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_042219.wav_clicks.jld2,2020-05-18T04:22:19.0,2020-05-18,2020-05-26T22:35:26.659
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_043219.wav_clicks.jld2,2020-05-18T04:32:19.0,2020-05-18,2020-05-26T22:35:30.459
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_044219.wav_clicks.jld2,2020-05-18T04:42:19.0,2020-05-18,2020-05-26T22:35:46.9
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_045219.wav_clicks.jld2,2020-05-18T04:52:19.0,2020-05-18,2020-05-26T22:35:50.562
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_050219.wav_clicks.jld2,2020-05-18T05:02:19.0,2020-05-18,2020-05-26T22:36:06.637
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_051219.wav_clicks.jld2,2020-05-18T05:12:19.0,2020-05-18,2020-05-26T22:36:10.538
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_052219.wav_clicks.jld2,2020-05-18T05:22:19.0,2020-05-18,2020-05-26T22:36:28.444
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_053219.wav_clicks.jld2,2020-05-18T05:32:19.0,2020-05-18,2020-05-26T22:36:30.364
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_054219.wav_clicks.jld2,2020-05-18T05:42:19.0,2020-05-18,2020-05-26T22:36:48.126
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_055219.wav_clicks.jld2,2020-05-18T05:52:19.0,2020-05-18,2020-05-26T22:36:50.557
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_060219.wav_clicks.jld2,2020-05-18T06:02:19.0,2020-05-18,2020-05-26T22:37:09.199
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_061219.wav_clicks.jld2,2020-05-18T06:12:19.0,2020-05-18,2020-05-26T22:37:09.592
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_062219.wav_clicks.jld2,2020-05-18T06:22:19.0,2020-05-18,2020-05-26T22:37:28.881
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_063219.wav_clicks.jld2,2020-05-18T06:32:19.0,2020-05-18,2020-05-26T22:37:29.592
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_064219.wav_clicks.jld2,2020-05-18T06:42:19.0,2020-05-18,2020-05-26T22:37:48.98
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_065219.wav_clicks.jld2,2020-05-18T06:52:19.0,2020-05-18,2020-05-26T22:37:50.248
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_070219.wav_clicks.jld2,2020-05-18T07:02:19.0,2020-05-18,2020-05-26T22:38:09.743
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_071219.wav_clicks.jld2,2020-05-18T07:12:19.0,2020-05-18,2020-05-26T22:38:10.749
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_072219.wav_clicks.jld2,2020-05-18T07:22:19.0,2020-05-18,2020-05-26T22:38:30.045
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_073219.wav_clicks.jld2,2020-05-18T07:32:19.0,2020-05-18,2020-05-26T22:38:31.084
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_074219.wav_clicks.jld2,2020-05-18T07:42:19.0,2020-05-18,2020-05-26T22:38:51.119
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_075219.wav_clicks.jld2,2020-05-18T07:52:19.0,2020-05-18,2020-05-26T22:38:52.432
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_080219.wav_clicks.jld2,2020-05-18T08:02:19.0,2020-05-18,2020-05-26T22:39:11.265
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_081219.wav_clicks.jld2,2020-05-18T08:12:19.0,2020-05-18,2020-05-26T22:39:12.656
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_082219.wav_clicks.jld2,2020-05-18T08:22:19.0,2020-05-18,2020-05-26T22:39:30.77
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_083219.wav_clicks.jld2,2020-05-18T08:32:19.0,2020-05-18,2020-05-26T22:39:33.527
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_084219.wav_clicks.jld2,2020-05-18T08:42:19.0,2020-05-18,2020-05-26T22:39:51.403
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_085219.wav_clicks.jld2,2020-05-18T08:52:19.0,2020-05-18,2020-05-26T22:39:52.19
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_090219.wav_clicks.jld2,2020-05-18T09:02:19.0,2020-05-18,2020-05-26T22:40:11.099
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_091219.wav_clicks.jld2,2020-05-18T09:12:19.0,2020-05-18,2020-05-26T22:40:14.69
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_092219.wav_clicks.jld2,2020-05-18T09:22:19.0,2020-05-18,2020-05-26T22:40:31.013
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_093219.wav_clicks.jld2,2020-05-18T09:32:19.0,2020-05-18,2020-05-26T22:40:34.951
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_094219.wav_clicks.jld2,2020-05-18T09:42:19.0,2020-05-18,2020-05-26T22:40:51.297
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_095219.wav_clicks.jld2,2020-05-18T09:52:19.0,2020-05-18,2020-05-26T22:40:55.827
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_100219.wav_clicks.jld2,2020-05-18T10:02:19.0,2020-05-18,2020-05-26T22:41:12.075
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_101219.wav_clicks.jld2,2020-05-18T10:12:19.0,2020-05-18,2020-05-26T22:41:16.541
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_102219.wav_clicks.jld2,2020-05-18T10:22:19.0,2020-05-18,2020-05-26T22:41:32.381
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_103219.wav_clicks.jld2,2020-05-18T10:32:19.0,2020-05-18,2020-05-26T22:41:36.476
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_104219.wav_clicks.jld2,2020-05-18T10:42:19.0,2020-05-18,2020-05-26T22:41:52.955
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_105219.wav_clicks.jld2,2020-05-18T10:52:19.0,2020-05-18,2020-05-26T22:41:57.121
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_110219.wav_clicks.jld2,2020-05-18T11:02:19.0,2020-05-18,2020-05-26T22:42:14.375
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_111219.wav_clicks.jld2,2020-05-18T11:12:19.0,2020-05-18,2020-05-26T22:42:18.03
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_112219.wav_clicks.jld2,2020-05-18T11:22:19.0,2020-05-18,2020-05-26T22:42:35.324
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_113219.wav_clicks.jld2,2020-05-18T11:32:19.0,2020-05-18,2020-05-26T22:42:40.077
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_114219.wav_clicks.jld2,2020-05-18T11:42:19.0,2020-05-18,2020-05-26T22:43:51.729
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_115219.wav_clicks.jld2,2020-05-18T11:52:19.0,2020-05-18,2020-05-26T22:43:52.201
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_120219.wav_clicks.jld2,2020-05-18T12:02:19.0,2020-05-18,2020-05-26T22:44:11.995
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_121219.wav_clicks.jld2,2020-05-18T12:12:19.0,2020-05-18,2020-05-26T22:44:12.567
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_122219.wav_clicks.jld2,2020-05-18T12:22:19.0,2020-05-18,2020-05-26T22:44:32.846
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_123219.wav_clicks.jld2,2020-05-18T12:32:19.0,2020-05-18,2020-05-26T22:44:33.567
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_124219.wav_clicks.jld2,2020-05-18T12:42:19.0,2020-05-18,2020-05-26T22:44:52.78
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_125219.wav_clicks.jld2,2020-05-18T12:52:19.0,2020-05-18,2020-05-26T22:44:53.471
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_130219.wav_clicks.jld2,2020-05-18T13:02:19.0,2020-05-18,2020-05-26T22:45:13.786
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_131219.wav_clicks.jld2,2020-05-18T13:12:19.0,2020-05-18,2020-05-26T22:45:13.778
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_132219.wav_clicks.jld2,2020-05-18T13:22:19.0,2020-05-18,2020-05-26T22:45:34.079
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_133219.wav_clicks.jld2,2020-05-18T13:32:19.0,2020-05-18,2020-05-26T22:45:34.976
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_134219.wav_clicks.jld2,2020-05-18T13:42:19.0,2020-05-18,2020-05-26T22:45:55.265
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_135219.wav_clicks.jld2,2020-05-18T13:52:19.0,2020-05-18,2020-05-26T22:45:55.358
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_140219.wav_clicks.jld2,2020-05-18T14:02:19.0,2020-05-18,2020-05-26T22:46:16.894
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_141219.wav_clicks.jld2,2020-05-18T14:12:19.0,2020-05-18,2020-05-26T22:46:16.801
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_142219.wav_clicks.jld2,2020-05-18T14:22:19.0,2020-05-18,2020-05-26T22:46:37.2
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_143219.wav_clicks.jld2,2020-05-18T14:32:19.0,2020-05-18,2020-05-26T22:46:38.318
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_144219.wav_clicks.jld2,2020-05-18T14:42:19.0,2020-05-18,2020-05-26T22:46:58.075
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_145219.wav_clicks.jld2,2020-05-18T14:52:19.0,2020-05-18,2020-05-26T22:46:59.179
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_150219.wav_clicks.jld2,2020-05-18T15:02:19.0,2020-05-18,2020-05-26T22:47:18.814
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_151219.wav_clicks.jld2,2020-05-18T15:12:19.0,2020-05-18,2020-05-26T22:47:19.51
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_152219.wav_clicks.jld2,2020-05-18T15:22:19.0,2020-05-18,2020-05-26T22:47:38.949
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_153219.wav_clicks.jld2,2020-05-18T15:32:19.0,2020-05-18,2020-05-26T22:47:39.305
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_154219.wav_clicks.jld2,2020-05-18T15:42:19.0,2020-05-18,2020-05-26T22:48:00.56
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_155219.wav_clicks.jld2,2020-05-18T15:52:19.0,2020-05-18,2020-05-26T22:47:59.534
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_160219.wav_clicks.jld2,2020-05-18T16:02:19.0,2020-05-18,2020-05-26T22:48:20.855
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_161219.wav_clicks.jld2,2020-05-18T16:12:19.0,2020-05-18,2020-05-26T22:48:19.512
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_162219.wav_clicks.jld2,2020-05-18T16:22:19.0,2020-05-18,2020-05-26T22:48:40.214
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_163219.wav_clicks.jld2,2020-05-18T16:32:19.0,2020-05-18,2020-05-26T22:48:41.504
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_164219.wav_clicks.jld2,2020-05-18T16:42:19.0,2020-05-18,2020-05-26T22:48:59.914
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_165219.wav_clicks.jld2,2020-05-18T16:52:19.0,2020-05-18,2020-05-26T22:49:02.156
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_170219.wav_clicks.jld2,2020-05-18T17:02:19.0,2020-05-18,2020-05-26T22:49:20.15
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_171219.wav_clicks.jld2,2020-05-18T17:12:19.0,2020-05-18,2020-05-26T22:49:22.874
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_172219.wav_clicks.jld2,2020-05-18T17:22:19.0,2020-05-18,2020-05-26T22:49:40.12
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_173219.wav_clicks.jld2,2020-05-18T17:32:19.0,2020-05-18,2020-05-26T22:49:43.756
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_174219.wav_clicks.jld2,2020-05-18T17:42:19.0,2020-05-18,2020-05-26T22:50:05.521
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_175219.wav_clicks.jld2,2020-05-18T17:52:19.0,2020-05-18,2020-05-26T22:50:04.69
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_180219.wav_clicks.jld2,2020-05-18T18:02:19.0,2020-05-18,2020-05-26T22:50:25.593
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_181219.wav_clicks.jld2,2020-05-18T18:12:19.0,2020-05-18,2020-05-26T22:50:25.909
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_182219.wav_clicks.jld2,2020-05-18T18:22:19.0,2020-05-18,2020-05-26T22:50:46.175
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_183219.wav_clicks.jld2,2020-05-18T18:32:19.0,2020-05-18,2020-05-26T22:50:46.213
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_184219.wav_clicks.jld2,2020-05-18T18:42:19.0,2020-05-18,2020-05-26T22:51:06.375
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_185219.wav_clicks.jld2,2020-05-18T18:52:19.0,2020-05-18,2020-05-26T22:51:07.658
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_190219.wav_clicks.jld2,2020-05-18T19:02:19.0,2020-05-18,2020-05-26T22:51:27.397
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_191219.wav_clicks.jld2,2020-05-18T19:12:19.0,2020-05-18,2020-05-26T22:51:28.277
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_192219.wav_clicks.jld2,2020-05-18T19:22:19.0,2020-05-18,2020-05-26T22:51:47.17
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_193219.wav_clicks.jld2,2020-05-18T19:32:19.0,2020-05-18,2020-05-26T22:51:48.409
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_194219.wav_clicks.jld2,2020-05-18T19:42:19.0,2020-05-18,2020-05-26T22:52:08.219
X:\OdontoceteClicks\clicks\2020\05\MARS_20200518_195219.wav_clicks.jld2,2020-05-18T19:52:19.0,2020-05-18,2020-05-26T22:52:07.716
